Audience View,Date,Aggregation,Audience Size
Your total audience,2026-06-09,Monthly,115000

Interests
Category,Bulk Sheet Category,Percent of audience,Affinity,Interest,Bulk Sheet Interests,Percent of audience,Affinity
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Wall,"{'name': 'Wall', 'id': '897028410084'}",0.852,0.968
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Room Decor,"{'name': 'Room Decor', 'id': '916836567854'}",0.799,1.139
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Home Decor Style,"{'name': 'Home Decor Style', 'id': '932406387708'}",0.778,1.537
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Lighting,"{'name': 'Lighting', 'id': '898155178413'}",0.625,1.676
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Furniture,"{'name': 'Furniture', 'id': '936760250909'}",0.545,1.702
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Storage and Organization,"{'name': 'Storage and Organization', 'id': '896864884493'}",0.448,1.234
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Home Maintenance,"{'name': 'Home Maintenance', 'id': '951174617998'}",0.437,2.114
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Flooring,"{'name': 'Flooring', 'id': '951285123313'}",0.362,1.36
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Home Accessories,"{'name': 'Home Accessories', 'id': '946284018351'}",0.33,0.888
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Door,"{'name': 'Door', 'id': '936029585073'}",0.273,3.246
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Exterior,"{'name': 'Exterior', 'id': '929735873274'}",0.203,2.877
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Entrance,"{'name': 'Entrance', 'id': '897843420737'}",0.084,3.046
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Remodel,"{'name': 'Remodel', 'id': '953913251789'}",0.071,1.746
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Stairs,"{'name': 'Stairs', 'id': '896462765850'}",0.068,2.429
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Window Treatment,"{'name': 'Window Treatment', 'id': '933856972886'}",0.034,1.685
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Home Decor Tips,"{'name': 'Home Decor Tips', 'id': '929733042390'}",0.017,1.338
Home Decor,"{'name': 'Home Decor', 'id': '935249274030'}",0.772,1.184,Home Painting,"{'name': 'Home Painting', 'id': '952051896726'}",0.016,
Education,"{'name': 'Education', 'id': '922134410098'}",0.744,1.251,Subjects,"{'name': 'Subjects', 'id': '955838913612'}",0.978,1.049
Education,"{'name': 'Education', 'id': '922134410098'}",0.744,1.251,Career,"{'name': 'Career', 'id': '941720221932'}",0.204,1.542
Education,"{'name': 'Education', 'id': '922134410098'}",0.744,1.251,Teacher Resources,"{'name': 'Teacher Resources', 'id': '920023336761'}",0.122,0.689
Education,"{'name': 'Education', 'id': '922134410098'}",0.744,1.251,Education Level,"{'name': 'Education Level', 'id': '953977921048'}",0.117,0.71
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Movie,"{'name': 'Movie', 'id': '960342948658'}",0.74,0.982
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Comics,"{'name': 'Comics', 'id': '930494031304'}",0.705,0.95
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Humor,"{'name': 'Humor', 'id': '898037969690'}",0.663,0.859
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Gaming,"{'name': 'Gaming', 'id': '919269892222'}",0.522,1.221
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Music,"{'name': 'Music', 'id': '936111947007'}",0.4,0.832
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Celebrities,"{'name': 'Celebrities', 'id': '911373384406'}",0.395,0.933
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,TV Show,"{'name': 'TV Show', 'id': '908565964114'}",0.195,1.1
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Book,"{'name': 'Book', 'id': '908410600882'}",0.132,0.77
Entertainment,"{'name': 'Entertainment', 'id': '953061268473'}",0.744,1.147,Theater,"{'name': 'Theater', 'id': '905051048835'}",0.039,2.189
Design,"{'name': 'Design', 'id': '902065567321'}",0.731,1.238,Logo and Identity Design,"{'name': 'Logo and Identity Design', 'id': '909466174311'}",0.53,1.503
Design,"{'name': 'Design', 'id': '902065567321'}",0.731,1.238,Web and App Design,"{'name': 'Web and App Design', 'id': '939992763802'}",0.527,0.796
Design,"{'name': 'Design', 'id': '902065567321'}",0.731,1.238,Business and Advertising Design,"{'name': 'Business and Advertising Design', 'id': '897856923844'}",0.33,1.862
Design,"{'name': 'Design', 'id': '902065567321'}",0.731,1.238,Book and Magazine Design,"{'name': 'Book and Magazine Design', 'id': '902581337527'}",0.074,1.85
Travel,"{'name': 'Travel', 'id': '908182459161'}",0.678,1.365,Travel Destinations,"{'name': 'Travel Destinations', 'id': '958862518888'}",0.965,1.027
Travel,"{'name': 'Travel', 'id': '908182459161'}",0.678,1.365,Travel Ideas,"{'name': 'Travel Ideas', 'id': '904309328219'}",0.613,1.161
Travel,"{'name': 'Travel', 'id': '908182459161'}",0.678,1.365,Travel Tips,"{'name': 'Travel Tips', 'id': '950689877411'}",0.072,1.814
Travel,"{'name': 'Travel', 'id': '908182459161'}",0.678,1.365,Restaurant,"{'name': 'Restaurant', 'id': '945959299598'}",0.027,
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Projects,"{'name': 'DIY Projects', 'id': '894309586150'}",0.519,0.98
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,Fabric Crafts,"{'name': 'Fabric Crafts', 'id': '909430966917'}",0.452,0.777
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,Woodworking,"{'name': 'Woodworking', 'id': '899049071324'}",0.405,3.68
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Techniques and Supplies,"{'name': 'DIY Techniques and Supplies', 'id': '911900736333'}",0.177,1.141
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Stationery,"{'name': 'DIY Stationery', 'id': '902014579881'}",0.157,0.646
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Pottery,"{'name': 'DIY Pottery', 'id': '929616292607'}",0.096,1.788
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Event,"{'name': 'DIY Event', 'id': '922120925682'}",0.096,0.491
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Bag and Purse,"{'name': 'DIY Bag and Purse', 'id': '954200326838'}",0.094,1.554
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Home and Decorations,"{'name': 'DIY Home and Decorations', 'id': '947657535178'}",0.085,0.769
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,Polymer Crafts,"{'name': 'Polymer Crafts', 'id': '946907157789'}",0.076,1.695
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Edible,"{'name': 'DIY Edible', 'id': '896201377663'}",0.05,1.157
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,DIY Jewelry,"{'name': 'DIY Jewelry', 'id': '905972712093'}",0.021,0.464
DIY and Crafts,"{'name': 'DIY and Crafts', 'id': '934876475639'}",0.658,1.203,Beading,"{'name': 'Beading', 'id': '916525081982'}",0.013,0.58
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Fitness and Exercises,"{'name': 'Fitness and Exercises', 'id': '912503731943'}",0.517,1.186
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Outdoor Sport,"{'name': 'Outdoor Sport', 'id': '899504507492'}",0.495,2.059
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Soccer,"{'name': 'Soccer', 'id': '916147467802'}",0.233,1.191
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Dancing,"{'name': 'Dancing', 'id': '952036629213'}",0.184,0.636
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Cycling,"{'name': 'Cycling', 'id': '932527952341'}",0.172,3.951
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Auto Racing,"{'name': 'Auto Racing', 'id': '914336245852'}",0.054,3.157
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Hockey,"{'name': 'Hockey', 'id': '949737144218'}",0.05,3.855
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Running,"{'name': 'Running', 'id': '909056984342'}",0.042,1.152
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Martial Arts,"{'name': 'Martial Arts', 'id': '957769245264'}",0.033,1.374
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,American Football,"{'name': 'American Football', 'id': '893600890503'}",0.03,0.929
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Volleyball,"{'name': 'Volleyball', 'id': '935508392210'}",0.028,0.629
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Golf,"{'name': 'Golf', 'id': '918611471680'}",0.023,
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Water Sport,"{'name': 'Water Sport', 'id': '901265699631'}",0.023,
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Rugby,"{'name': 'Rugby', 'id': '957599074955'}",0.022,
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Basketball,"{'name': 'Basketball', 'id': '901240696013'}",0.02,0.745
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Winter Sport,"{'name': 'Winter Sport', 'id': '901151529501'}",0.018,
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Cricket (sports),"{'name': 'Cricket (sports)', 'id': '950863552876'}",0.014,
Sport,"{'name': 'Sport', 'id': '919812032692'}",0.651,1.468,Handball,"{'name': 'Handball', 'id': '945550448942'}",0.013,
Health,"{'name': 'Health', 'id': '898620064290'}",0.643,1.2,Diet and Nutrition,"{'name': 'Diet and Nutrition', 'id': '899102674037'}",0.527,0.826
Health,"{'name': 'Health', 'id': '898620064290'}",0.643,1.2,Lifestyle,"{'name': 'Lifestyle', 'id': '916100312986'}",0.319,0.719
Health,"{'name': 'Health', 'id': '898620064290'}",0.643,1.2,Medical,"{'name': 'Medical', 'id': '912753135383'}",0.153,1.678
Health,"{'name': 'Health', 'id': '898620064290'}",0.643,1.2,Weight Loss,"{'name': 'Weight Loss', 'id': '921895445919'}",0.015,0.354
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Landscape and Urbanism Architecture,"{'name': 'Landscape and Urbanism Architecture', 'id': '924770706928'}",0.567,2.529
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Architectural Style,"{'name': 'Architectural Style', 'id': '908797015303'}",0.509,0.767
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Residential Architecture,"{'name': 'Residential Architecture', 'id': '917763335785'}",0.468,1.443
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Commercial and Office Architecture,"{'name': 'Commercial and Office Architecture', 'id': '958567870080'}",0.338,1.767
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Educational Architecture,"{'name': 'Educational Architecture', 'id': '916646672676'}",0.122,4.316
Architecture,"{'name': 'Architecture', 'id': '918105274631'}",0.615,1.901,Cultural Architecture,"{'name': 'Cultural Architecture', 'id': '933965241695'}",0.041,
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Hair,"{'name': 'Hair', 'id': '903411883690'}",0.721,0.811
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Skin Care,"{'name': 'Skin Care', 'id': '898977956499'}",0.454,0.808
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Makeup,"{'name': 'Makeup', 'id': '948264532184'}",0.264,0.641
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Bath and Body Care,"{'name': 'Bath and Body Care', 'id': '924324486050'}",0.23,0.673
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Nails,"{'name': 'Nails', 'id': '956143059915'}",0.185,0.53
Beauty,"{'name': 'Beauty', 'id': '935541271955'}",0.599,1.04,Men's Beauty,"{'name': ""Men's Beauty"", 'id': '944758664397'}",0.055,1.268
Electronics,"{'name': 'Electronics', 'id': '960887632144'}",0.593,1.315,Cell Phones and Accessories,"{'name': 'Cell Phones and Accessories', 'id': '951444910525'}",0.372,0.525
Electronics,"{'name': 'Electronics', 'id': '960887632144'}",0.593,1.315,Computers Tablets and Accessories,"{'name': 'Computers Tablets and Accessories', 'id': '951929919689'}",0.075,1.183
Electronics,"{'name': 'Electronics', 'id': '960887632144'}",0.593,1.315,Cameras and Accessories,"{'name': 'Cameras and Accessories', 'id': '899043339668'}",0.044,1.762
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Style,"{'name': ""Women's Style"", 'id': '947341333711'}",0.431,0.779
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Jewelry and Accessories,"{'name': ""Women's Jewelry and Accessories"", 'id': '916487219793'}",0.418,0.868
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Shoes,"{'name': ""Women's Shoes"", 'id': '923271066791'}",0.418,1.046
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Bottoms,"{'name': ""Women's Bottoms"", 'id': '936466861734'}",0.313,0.898
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Dress,"{'name': 'Dress', 'id': '945391946569'}",0.296,0.606
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Bag,"{'name': ""Women's Bag"", 'id': '941900382861'}",0.293,0.961
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Outfits by Occasions,"{'name': ""Women's Outfits by Occasions"", 'id': '895148303659'}",0.283,1.004
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Intimates,"{'name': ""Women's Intimates"", 'id': '955049894411'}",0.273,2.101
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Activewear,"{'name': ""Women's Activewear"", 'id': '900866395493'}",0.209,0.701
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Outerwear,"{'name': ""Women's Outerwear"", 'id': '958088257491'}",0.111,1.446
Women's Fashion,"{'name': ""Women's Fashion"", 'id': '948967005229'}",0.592,1.044,Women's Top,"{'name': ""Women's Top"", 'id': '945391038177'}",0.088,0.47
Gardening,"{'name': 'Gardening', 'id': '909983286710'}",0.591,1.472,Planting,"{'name': 'Planting', 'id': '916000423671'}",0.423,0.551
Gardening,"{'name': 'Gardening', 'id': '909983286710'}",0.591,1.472,Garden Design,"{'name': 'Garden Design', 'id': '901468450490'}",0.398,2.507
Gardening,"{'name': 'Gardening', 'id': '909983286710'}",0.591,1.472,Garden Types,"{'name': 'Garden Types', 'id': '926108676086'}",0.282,2.507
Gardening,"{'name': 'Gardening', 'id': '909983286710'}",0.591,1.472,Gardening Supplies,"{'name': 'Gardening Supplies', 'id': '909773049272'}",0.041,1.382
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Meal Planning,"{'name': 'Meal Planning', 'id': '956336077278'}",0.785,1.048
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Desserts,"{'name': 'Desserts', 'id': '897118241776'}",0.601,0.82
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Drinks,"{'name': 'Drinks', 'id': '961675572303'}",0.492,1.259
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Fruit,"{'name': 'Fruit', 'id': '919979591528'}",0.322,1.018
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Appetizers,"{'name': 'Appetizers', 'id': '918804435640'}",0.244,1.247
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,World Cuisine,"{'name': 'World Cuisine', 'id': '936568516643'}",0.196,0.747
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Salad,"{'name': 'Salad', 'id': '960683755187'}",0.092,1.057
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Special Diet,"{'name': 'Special Diet', 'id': '933485647561'}",0.085,0.59
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Cooking Method,"{'name': 'Cooking Method', 'id': '906644424942'}",0.084,0.565
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Bread,"{'name': 'Bread', 'id': '926528168958'}",0.054,0.634
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Snacks,"{'name': 'Snacks', 'id': '933786359108'}",0.05,0.375
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Meat,"{'name': 'Meat', 'id': '894405216090'}",0.04,0.641
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Pizza,"{'name': 'Pizza', 'id': '942890515467'}",0.024,1.298
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Sandwich,"{'name': 'Sandwich', 'id': '905475941341'}",0.023,1.117
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Condiments,"{'name': 'Condiments', 'id': '933556278983'}",0.019,0.794
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Soup,"{'name': 'Soup', 'id': '938111697483'}",0.014,0.367
Food and Drinks,"{'name': 'Food and Drinks', 'id': '918530398158'}",0.582,1.217,Seafood,"{'name': 'Seafood', 'id': '959197144864'}",0.014,0.407
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Cars,"{'name': 'Cars', 'id': '950890153091'}",0.956,0.994
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Aircraft,"{'name': 'Aircraft', 'id': '923340792367'}",0.262,4.281
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Motorcycles and Scooter,"{'name': 'Motorcycles and Scooter', 'id': '927349329594'}",0.254,2.399
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Watercraft,"{'name': 'Watercraft', 'id': '945927342064'}",0.183,5.925
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Auto Services and Repair,"{'name': 'Auto Services and Repair', 'id': '895341869140'}",0.144,3.107
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Car and Motorcycle Design,"{'name': 'Car and Motorcycle Design', 'id': '896742500696'}",0.131,2.344
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Campers and RV,"{'name': 'Campers and RV', 'id': '903916128253'}",0.068,4.766
Vehicles,"{'name': 'Vehicles', 'id': '918093243960'}",0.568,1.906,Commercial Vehicles,"{'name': 'Commercial Vehicles', 'id': '957481581908'}",0.01,
Quotes,"{'name': 'Quotes', 'id': '948192800438'}",0.559,1.088,Quotes by Genres,"{'name': 'Quotes by Genres', 'id': '919926839991'}",0.946,0.98
Quotes,"{'name': 'Quotes', 'id': '948192800438'}",0.559,1.088,Poetry,"{'name': 'Poetry', 'id': '928308391348'}",0.015,0.695
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Animals and Pet Supplies,"{'name': 'Animals and Pet Supplies', 'id': '903972677830'}",0.406,1.402
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Bird,"{'name': 'Bird', 'id': '952174338649'}",0.299,2.095
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Mammals,"{'name': 'Mammals', 'id': '956932523301'}",0.251,1.164
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Arthropods,"{'name': 'Arthropods', 'id': '906756939414'}",0.062,1.113
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Sealife,"{'name': 'Sealife', 'id': '900726038026'}",0.047,1.851
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Amphibians,"{'name': 'Amphibians', 'id': '925019110188'}",0.016,
Animals,"{'name': 'Animals', 'id': '925056443165'}",0.551,1.638,Reptiles,"{'name': 'Reptiles', 'id': '933376738173'}",0.011,
Parenting,"{'name': 'Parenting', 'id': '920236059316'}",0.512,1.293,Toys,"{'name': 'Toys', 'id': '957620480011'}",0.742,1.211
Parenting,"{'name': 'Parenting', 'id': '920236059316'}",0.512,1.293,Baby,"{'name': 'Baby', 'id': '933995299235'}",0.409,0.836
Parenting,"{'name': 'Parenting', 'id': '920236059316'}",0.512,1.293,Family Activities,"{'name': 'Family Activities', 'id': '953318189801'}",0.204,2.462
Parenting,"{'name': 'Parenting', 'id': '920236059316'}",0.512,1.293,Parenting Advice,"{'name': 'Parenting Advice', 'id': '953388819553'}",0.063,0.298
Parenting,"{'name': 'Parenting', 'id': '920236059316'}",0.512,1.293,Toddlers and Preschoolers,"{'name': 'Toddlers and Preschoolers', 'id': '936181027673'}",0.016,0.274
Event Planning,"{'name': 'Event Planning', 'id': '941870572865'}",0.405,0.878,Holiday,"{'name': 'Holiday', 'id': '910319220330'}",0.893,1.031
Event Planning,"{'name': 'Event Planning', 'id': '941870572865'}",0.405,0.878,Gifts,"{'name': 'Gifts', 'id': '915305016791'}",0.208,0.694
Event Planning,"{'name': 'Event Planning', 'id': '941870572865'}",0.405,0.878,Personal Celebration,"{'name': 'Personal Celebration', 'id': '944522520255'}",0.205,0.677
Event Planning,"{'name': 'Event Planning', 'id': '941870572865'}",0.405,0.878,Hosting Occasions,"{'name': 'Hosting Occasions', 'id': '945568894404'}",0.145,0.675
Event Planning,"{'name': 'Event Planning', 'id': '941870572865'}",0.405,0.878,School Celebration,"{'name': 'School Celebration', 'id': '929052754772'}",0.01,0.311
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Style,"{'name': ""Men's Style"", 'id': '903212673711'}",0.609,1.561
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Outfit by Occasions,"{'name': ""Men's Outfit by Occasions"", 'id': '954653184301'}",0.265,1.524
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Accessories,"{'name': ""Men's Accessories"", 'id': '958492379934'}",0.067,1.855
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Shirts and Top,"{'name': ""Men's Shirts and Top"", 'id': '912569390244'}",0.066,0.359
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Shoes,"{'name': ""Men's Shoes"", 'id': '925332366872'}",0.058,1.386
Men's Fashion,"{'name': ""Men's Fashion"", 'id': '924581335376'}",0.34,1.609,Men's Coats and Jacket,"{'name': ""Men's Coats and Jacket"", 'id': '945254310457'}",0.038,2.184
Wedding,"{'name': 'Wedding', 'id': '903260720461'}",0.336,0.986,Wedding Cake,"{'name': 'Wedding Cake', 'id': '959317080636'}",0.258,0.779
